,Unnamed: 0,Player,Season,Team,League,Age,VORP,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
50,50,Raef LaFrentz,2007-08,POR,NBA,31,0.1,39,0,7.5,0.7,1.6,0.7,1.5,0.0,0.1,0.3,0.5,0.7,1.0,1.7,0.2,0.3,0.4,0.3,1.5,1.7,0.44299999999999995,0.474,0.0,0.44299999999999995,0.579,0.469
51,51,Jeremy Lamb,2014-15,OKC,NBA,22,0.1,47,8,13.5,2.2,5.3,1.4,3.0,0.8,2.4,1.0,1.2,0.2,2.1,2.3,0.9,0.4,0.1,0.6,1.1,6.3,0.41600000000000004,0.475,0.342,0.49200000000000005,0.8909999999999999,0.5379999999999999
52,52,Jeremy Lamb,2016-17,CHO,NBA,24,0.1,62,5,18.4,3.6,7.9,3.0,5.6,0.7,2.4,1.8,2.1,0.5,3.8,4.3,1.2,0.4,0.4,0.6,1.6,9.7,0.46,0.536,0.281,0.502,0.853,0.55
53,53,Carl Landry,2011-12,NOH,NBA,28,0.1,41,8,24.4,4.4,8.8,4.4,8.8,0.0,0.1,3.6,4.5,1.9,3.3,5.2,0.9,0.3,0.3,1.6,2.2,12.5,0.503,0.507,0.0,0.503,0.799,0.5770000000000001
54,54,Joffrey Lauvergne,2017-18,SAS,NBA,26,0.1,55,1,9.7,1.8,3.5,1.8,3.4,0.0,0.1,0.5,0.9,1.1,2.0,3.1,0.7,0.2,0.1,0.6,0.8,4.1,0.516,0.53,0.0,0.516,0.638,0.536
55,55,Malcolm Lee,2012-13,MIN,NBA,22,0.1,16,12,18.1,1.8,4.8,1.3,3.3,0.5,1.5,0.8,1.3,0.9,1.5,2.4,1.3,0.8,0.4,0.6,1.9,4.9,0.382,0.40399999999999997,0.33299999999999996,0.434,0.6,0.46
56,56,Alex Len,2016-17,PHO,NBA,23,0.1,77,34,20.3,3.0,6.0,2.9,5.9,0.0,0.2,1.9,2.7,2.0,4.6,6.6,0.6,0.5,1.3,1.3,3.1,8.0,0.49700000000000005,0.503,0.25,0.5,0.721,0.5529999999999999
57,57,Voshon Lenard,2001-02,DEN,NBA,28,0.1,71,19,23.5,4.4,10.8,3.2,7.5,1.3,3.4,1.3,1.7,0.5,2.0,2.6,1.8,0.8,0.4,1.3,1.5,11.5,0.41,0.42700000000000005,0.371,0.467,0.7829999999999999,0.495
58,58,Jon Leuer,2013-14,MEM,NBA,24,0.1,49,0,13.1,2.5,5.0,2.0,4.0,0.5,1.0,0.8,1.0,0.8,2.5,3.2,0.4,0.4,0.3,0.6,1.3,6.2,0.49200000000000005,0.49700000000000005,0.469,0.539,0.787,0.5660000000000001
59,59,Jon Leuer,2011-12,MIL,NBA,22,0.1,46,12,12.1,2.1,4.2,2.0,4.0,0.1,0.2,0.5,0.6,1.0,1.6,2.6,0.5,0.3,0.4,0.4,1.5,4.7,0.508,0.516,0.33299999999999996,0.516,0.75,0.536
60,60,DeAndre Liggins,2012-13,OKC,NBA,24,0.1,39,1,7.4,0.5,1.2,0.4,0.7,0.2,0.5,0.2,0.5,0.3,1.0,1.4,0.4,0.5,0.1,0.4,0.8,1.5,0.447,0.5,0.368,0.521,0.5,0.528
61,61,Shaun Livingston,2018-19,GSW,NBA,33,0.1,64,0,15.1,1.7,3.3,1.7,3.3,0.0,0.0,0.6,0.8,0.7,1.2,1.8,1.8,0.5,0.4,0.6,1.2,4.0,0.519,0.524,0.0,0.519,0.784,0.555
62,62,Shaun Livingston,2014-15,GSW,NBA,29,0.1,78,2,18.8,2.5,5.1,2.5,5.1,0.0,0.0,0.8,1.2,0.6,1.8,2.3,3.3,0.6,0.3,1.3,1.4,5.9,0.5,0.503,0.0,0.5,0.7140000000000001,0.529
63,63,Shaun Livingston,2012-13,TOT,NBA,27,0.1,66,16,22.0,2.5,5.2,2.5,5.2,0.0,0.1,1.3,1.5,0.5,1.9,2.4,3.3,0.7,0.5,1.2,1.9,6.3,0.48,0.485,0.0,0.48,0.867,0.536
64,64,Felipe Lopez,2000-01,TOT,NBA,26,0.1,70,48,22.4,3.0,6.8,2.7,6.1,0.3,0.7,1.6,2.2,0.8,2.6,3.3,1.5,0.9,0.4,1.2,2.2,7.9,0.441,0.451,0.365,0.461,0.6990000000000001,0.503
65,65,Kevin Love,2012-13,MIN,NBA,24,0.1,18,18,34.3,5.8,16.6,4.7,11.4,1.1,5.1,5.6,7.9,3.6,10.4,14.0,2.3,0.7,0.5,2.2,1.9,18.3,0.35200000000000004,0.413,0.217,0.386,0.7040000000000001,0.45799999999999996
66,66,George Lynch,2001-02,CHH,NBA,31,0.1,45,18,19.8,1.6,4.4,1.6,4.3,0.0,0.1,0.6,0.9,1.6,2.6,4.1,1.2,0.9,0.3,0.9,1.7,3.8,0.369,0.375,0.16699999999999998,0.371,0.625,0.39899999999999997
67,67,Todd MacCulloch,2002-03,PHI,NBA,27,0.1,42,35,19.3,2.9,5.7,2.9,5.7,0.0,0.0,1.3,1.9,1.6,3.1,4.7,0.5,0.5,0.8,0.8,2.5,7.1,0.517,0.517,,0.517,0.6709999999999999,0.5479999999999999
68,68,Todd MacCulloch,2000-01,PHI,NBA,25,0.1,63,3,9.5,1.7,2.9,1.7,2.9,0.0,0.0,0.7,1.0,1.1,1.6,2.7,0.2,0.1,0.3,0.4,1.5,4.1,0.589,0.589,,0.589,0.636,0.607
69,69,Shelvin Mack,2016-17,UTA,NBA,26,0.1,55,9,21.9,3.1,6.9,2.4,4.7,0.7,2.2,1.0,1.4,0.4,1.9,2.3,2.8,0.8,0.1,1.6,1.8,7.8,0.446,0.51,0.308,0.495,0.688,0.518
70,70,Mark Madsen,2004-05,MIN,NBA,29,0.1,41,14,14.7,0.8,1.6,0.8,1.6,0.0,0.0,0.5,1.0,1.5,1.6,3.1,0.4,0.2,0.3,0.6,2.5,2.1,0.515,0.515,,0.515,0.5,0.526
71,71,Ian Mahinmi,2018-19,WAS,NBA,32,0.1,34,6,14.6,1.4,3.1,1.3,2.6,0.1,0.5,1.2,1.8,1.4,2.4,3.8,0.7,0.7,0.5,0.6,2.5,4.1,0.452,0.5,0.188,0.466,0.6890000000000001,0.531
72,72,Thon Maker,2016-17,MIL,NBA,19,0.1,57,34,9.9,1.5,3.2,1.0,1.9,0.5,1.3,0.6,0.9,0.7,1.3,2.0,0.4,0.2,0.5,0.3,1.5,4.0,0.45899999999999996,0.514,0.37799999999999995,0.536,0.653,0.5579999999999999
73,73,Danny Manning,2001-02,DAL,NBA,35,0.1,41,10,13.5,1.7,3.6,1.7,3.5,0.0,0.2,0.5,0.8,0.6,2.0,2.6,0.7,0.5,0.5,0.6,2.0,4.0,0.47700000000000004,0.493,0.14300000000000002,0.48,0.667,0.505
74,74,Danny Manning,2002-03,DET,NBA,36,0.1,13,0,6.8,1.0,2.5,0.8,1.8,0.2,0.6,0.4,0.5,0.5,0.8,1.4,0.5,0.7,0.2,0.5,0.8,2.6,0.406,0.41700000000000004,0.375,0.45299999999999996,0.833,0.491
75,75,Stephon Marbury,2007-08,NYK,NBA,30,0.1,24,19,33.5,4.6,11.0,3.5,8.0,1.2,3.1,3.5,4.8,0.7,1.8,2.5,4.7,0.9,0.1,2.0,2.4,13.9,0.419,0.435,0.37799999999999995,0.47200000000000003,0.716,0.527
76,76,Boban Marjanovic,2017-18,TOT,NBA,29,0.1,39,1,8.6,2.0,3.8,2.0,3.8,0.0,0.0,2.0,2.5,1.2,2.5,3.7,0.6,0.3,0.3,0.9,1.3,6.0,0.534,0.534,,0.534,0.794,0.616
77,77,Lauri Markkanen,2017-18,CHI,NBA,20,0.1,68,68,29.7,5.5,12.7,3.4,6.8,2.1,5.9,2.1,2.4,1.2,6.3,7.5,1.2,0.6,0.6,1.2,1.5,15.2,0.434,0.49700000000000005,0.36200000000000004,0.518,0.843,0.552
78,78,Lauri Markkanen,2018-19,CHI,NBA,21,0.1,52,51,32.3,6.6,15.3,4.3,8.9,2.3,6.4,3.3,3.8,1.4,7.6,9.0,1.4,0.7,0.6,1.6,2.3,18.7,0.43,0.479,0.361,0.506,0.872,0.5529999999999999
79,79,Kenyon Martin,2011-12,LAC,NBA,34,0.1,42,0,22.4,2.3,5.2,2.2,4.9,0.1,0.3,0.5,1.3,1.2,3.1,4.3,0.4,1.0,1.0,0.8,2.5,5.2,0.441,0.45399999999999996,0.231,0.44799999999999995,0.37,0.445
80,80,Roger Mason,2009-10,SAS,NBA,29,0.1,79,5,19.2,2.4,6.3,1.3,2.9,1.1,3.3,0.3,0.4,0.1,1.9,2.1,1.7,0.4,0.2,0.7,1.3,6.3,0.389,0.45299999999999996,0.33299999999999996,0.478,0.794,0.49
81,81,Roger Mason,2012-13,NOH,NBA,32,0.1,69,13,17.7,1.9,4.4,1.0,2.1,1.0,2.3,0.6,0.6,0.2,1.8,1.9,1.1,0.4,0.2,0.7,1.5,5.3,0.433,0.452,0.415,0.541,0.907,0.57
82,82,Luc Mbah a Moute,2015-16,LAC,NBA,29,0.1,75,61,17.0,1.3,2.8,1.1,2.2,0.2,0.5,0.4,0.8,0.8,1.5,2.3,0.4,0.6,0.3,0.5,1.3,3.1,0.45399999999999996,0.485,0.325,0.486,0.526,0.498
83,83,James Michael McAdoo,2015-16,GSW,NBA,23,0.1,41,1,6.4,1.1,2.0,1.1,2.0,0.0,0.0,0.6,1.2,0.7,0.7,1.4,0.4,0.2,0.2,0.4,1.0,2.9,0.536,0.537,0.5,0.542,0.531,0.5539999999999999
84,84,Ray McCallum,2014-15,SAC,NBA,23,0.1,68,30,21.1,3.0,6.9,2.5,5.3,0.5,1.6,0.8,1.2,0.8,1.9,2.6,2.8,0.7,0.2,1.3,1.4,7.4,0.43799999999999994,0.479,0.306,0.474,0.679,0.496
85,85,Patrick McCaw,2018-19,TOT,NBA,23,0.1,29,1,13.7,0.9,2.2,0.6,1.2,0.3,1.0,0.4,0.5,0.2,1.4,1.7,1.0,0.8,0.1,0.6,1.3,2.6,0.413,0.486,0.321,0.484,0.867,0.532
86,86,Patrick McCaw,2016-17,GSW,NBA,21,0.1,71,20,15.1,1.5,3.5,0.9,1.7,0.6,1.7,0.4,0.5,0.3,1.1,1.4,1.1,0.5,0.2,0.5,0.9,4.0,0.433,0.5329999999999999,0.33299999999999996,0.516,0.784,0.54
87,87,T.J. McConnell,2018-19,PHI,NBA,26,0.1,75,2,19.3,2.8,5.5,2.6,4.9,0.2,0.6,0.4,0.5,0.4,1.9,2.3,3.4,1.1,0.2,1.2,1.4,6.2,0.516,0.537,0.33299999999999996,0.5329999999999999,0.784,0.547
88,88,Chris McCullough,2015-16,BRK,NBA,20,0.1,24,4,15.1,1.8,4.5,1.3,3.1,0.5,1.4,0.5,1.0,1.0,1.8,2.8,0.4,1.2,0.5,0.6,1.6,4.7,0.40399999999999997,0.413,0.382,0.46299999999999997,0.478,0.47
89,89,JaVale McGee,2009-10,WAS,NBA,22,0.1,60,19,16.1,2.6,5.1,2.6,5.1,0.0,0.0,1.2,1.9,1.5,2.6,4.1,0.2,0.3,1.7,0.9,2.0,6.4,0.508,0.51,0.0,0.508,0.638,0.539
90,90,Tracy McGrady,2011-12,ATL,NBA,32,0.1,52,0,16.1,1.9,4.4,1.7,3.8,0.3,0.6,1.1,1.6,0.4,2.5,3.0,2.1,0.3,0.3,1.0,0.7,5.3,0.43700000000000006,0.434,0.455,0.47,0.675,0.51
91,91,Rodney McGruder,2017-18,MIA,NBA,26,0.1,18,2,16.6,2.0,4.1,1.2,2.1,0.8,1.9,0.2,0.4,0.6,1.2,1.8,0.9,0.4,0.2,0.2,1.2,5.1,0.493,0.5529999999999999,0.429,0.596,0.5,0.595
92,92,Josh McRoberts,2014-15,MIA,NBA,27,0.1,17,4,17.4,1.6,3.1,1.2,2.0,0.5,1.1,0.5,0.8,0.4,2.2,2.6,1.9,0.7,0.2,1.3,2.4,4.2,0.528,0.588,0.42100000000000004,0.604,0.615,0.613
93,93,Josh McRoberts,2008-09,IND,NBA,21,0.1,33,0,8.5,1.1,2.5,1.1,2.2,0.0,0.3,0.3,0.4,0.8,1.5,2.2,0.5,0.4,0.5,0.4,1.2,2.4,0.42200000000000004,0.479,0.0,0.42200000000000004,0.769,0.451
94,94,Josh McRoberts,2015-16,MIA,NBA,28,0.1,42,1,14.2,1.3,3.5,1.0,2.4,0.3,1.2,0.7,1.0,0.5,2.0,2.5,1.9,0.4,0.2,0.7,1.6,3.6,0.37200000000000005,0.434,0.245,0.41200000000000003,0.7,0.45299999999999996
95,95,C.J. Miles,2011-12,UTA,NBA,24,0.1,56,14,20.4,3.2,8.3,2.3,5.6,0.8,2.7,1.9,2.4,0.5,1.6,2.1,1.2,0.8,0.3,0.9,2.2,9.1,0.381,0.41600000000000004,0.307,0.43,0.794,0.484
96,96,Darius Miles,2008-09,MEM,NBA,27,0.1,34,0,8.8,1.4,2.9,1.4,2.7,0.0,0.2,0.7,0.9,0.6,1.1,1.7,0.5,0.3,0.6,0.6,0.9,3.5,0.485,0.505,0.16699999999999998,0.49,0.742,0.5329999999999999
97,97,Andre Miller,2013-14,TOT,NBA,37,0.1,58,2,16.9,1.8,4.0,1.6,3.6,0.2,0.4,1.0,1.3,0.5,1.8,2.2,3.4,0.6,0.2,1.1,1.3,4.9,0.45899999999999996,0.452,0.524,0.483,0.779,0.534
98,98,Darius Miller,2018-19,NOP,NBA,28,0.1,69,15,25.5,2.7,7.0,0.8,1.7,1.9,5.3,0.8,1.0,0.2,1.7,1.9,2.1,0.6,0.3,0.9,2.4,8.2,0.39,0.467,0.365,0.528,0.789,0.55
99,99,Elijah Millsap,2014-15,UTA,NBA,27,0.1,47,5,19.7,1.7,5.1,1.1,3.1,0.6,1.9,1.2,1.8,0.6,2.6,3.2,1.2,1.2,0.3,1.4,2.6,5.3,0.34,0.358,0.311,0.39899999999999997,0.674,0.45
0,0,Tony Mitchell,2013-14,DET,NBA,21,0.1,21,0,3.8,0.2,0.6,0.2,0.5,0.0,0.0,0.5,0.9,0.7,0.5,1.2,0.1,0.3,0.1,0.2,0.4,1.0,0.41700000000000004,0.364,1.0,0.45799999999999996,0.579,0.54
1,1,Nazr Mohammed,2003-04,TOT,NBA,26,0.1,80,24,20.1,3.1,5.9,3.1,5.9,0.0,0.0,1.3,2.1,2.2,3.7,5.9,0.5,0.7,0.7,1.2,2.4,7.4,0.521,0.521,,0.521,0.5920000000000001,0.542
2,2,Jerome Moiso,2002-03,NOH,NBA,24,0.1,51,1,12.6,1.7,3.4,1.7,3.4,0.0,0.0,0.5,0.8,1.2,2.3,3.5,0.4,0.4,0.9,0.9,1.7,4.0,0.52,0.52,,0.52,0.659,0.542
3,3,E'Twaun Moore,2015-16,CHI,NBA,26,0.1,59,22,21.4,3.2,6.6,2.4,4.8,0.8,1.8,0.4,0.6,0.3,1.9,2.3,1.7,0.6,0.3,0.9,1.7,7.5,0.48100000000000004,0.491,0.452,0.541,0.629,0.5479999999999999
4,4,Mikki Moore,2004-05,LAC,NBA,29,0.1,74,4,15.9,1.9,3.9,1.9,3.8,0.0,0.1,1.4,1.8,1.3,2.0,3.3,0.6,0.3,0.4,0.9,2.3,5.4,0.502,0.507,0.2,0.503,0.787,0.5710000000000001
5,5,Mikki Moore,2003-04,TOT,NBA,28,0.1,32,0,12.3,1.6,3.1,1.6,3.1,0.0,0.0,0.9,1.1,0.9,1.7,2.6,0.6,0.2,0.4,0.7,2.0,4.1,0.505,0.505,,0.505,0.857,0.568
6,6,Marcus Morris,2017-18,BOS,NBA,28,0.1,54,21,26.8,4.9,11.3,3.3,7.0,1.6,4.3,2.3,2.9,0.8,4.6,5.4,1.3,0.6,0.2,1.2,1.9,13.6,0.429,0.467,0.368,0.499,0.805,0.541
7,7,Timofey Mozgov,2011-12,DEN,NBA,25,0.1,44,35,15.6,2.3,4.3,2.3,4.3,0.0,0.0,0.9,1.3,1.2,2.9,4.1,0.5,0.3,1.0,1.2,2.0,5.4,0.526,0.526,,0.526,0.684,0.556
8,8,Troy Murphy,2004-05,GSW,NBA,24,0.1,70,69,33.9,5.6,13.5,4.8,11.4,0.8,2.1,3.3,4.6,3.6,7.2,10.8,1.4,0.8,0.5,1.5,2.7,15.4,0.414,0.41700000000000004,0.39899999999999997,0.445,0.73,0.495
9,9,Eduardo Najera,2009-10,TOT,NBA,33,0.1,46,5,14.9,1.3,3.2,0.9,1.8,0.4,1.4,0.3,0.5,0.7,1.8,2.5,0.6,0.6,0.3,0.5,2.0,3.4,0.425,0.524,0.297,0.49,0.583,0.501
10,10,Raul Neto,2016-17,UTA,NBA,24,0.1,40,0,8.7,1.0,2.3,0.8,1.5,0.3,0.8,0.2,0.2,0.1,0.7,0.8,0.9,0.5,0.1,0.4,1.2,2.5,0.451,0.517,0.32299999999999995,0.505,0.889,0.527
11,11,Johnny Newman,2001-02,DAL,NBA,38,0.1,47,17,15.4,1.4,3.1,1.0,1.9,0.5,1.2,0.9,1.2,0.2,0.9,1.0,0.3,0.6,0.1,0.4,1.9,4.2,0.45299999999999996,0.495,0.386,0.527,0.7240000000000001,0.5710000000000001
12,12,Steve Novak,2007-08,HOU,NBA,24,0.1,35,0,7.5,1.4,2.9,0.4,0.9,1.0,2.0,0.1,0.1,0.1,0.9,1.0,0.2,0.1,0.1,0.1,0.5,3.9,0.48,0.484,0.479,0.647,0.75,0.6509999999999999
13,13,Steve Novak,2010-11,TOT,NBA,27,0.1,30,0,7.2,1.2,2.2,0.3,0.7,0.9,1.5,0.3,0.3,0.1,0.8,0.9,0.1,0.0,0.2,0.1,0.5,3.5,0.522,0.429,0.565,0.716,1.0,0.737
14,14,Jusuf Nurkic,2015-16,DEN,NBA,21,0.1,32,3,17.1,3.2,7.6,3.2,7.5,0.0,0.1,1.9,3.1,2.0,3.4,5.5,1.3,0.8,1.4,1.7,2.8,8.2,0.41700000000000004,0.423,0.0,0.41700000000000004,0.616,0.46
15,15,David Nwaba,2017-18,CHI,NBA,25,0.1,70,21,23.5,2.9,6.0,2.6,5.3,0.3,0.7,1.9,2.9,1.3,3.4,4.7,1.5,0.8,0.4,1.1,2.3,7.9,0.478,0.496,0.34600000000000003,0.499,0.655,0.542
16,16,David Nwaba,2018-19,CLE,NBA,26,0.1,51,14,19.3,2.5,5.1,2.0,3.7,0.5,1.5,1.1,1.7,0.8,2.4,3.2,1.1,0.7,0.3,0.6,2.1,6.5,0.48100000000000004,0.545,0.32,0.527,0.682,0.5579999999999999
17,17,Charles Oakley,2002-03,WAS,NBA,39,0.1,42,1,12.2,0.5,1.3,0.5,1.3,0.0,0.0,0.7,0.8,0.9,1.7,2.5,1.0,0.3,0.1,0.5,2.1,1.8,0.418,0.418,,0.418,0.8240000000000001,0.529
18,18,Emeka Okafor,2017-18,NOP,NBA,35,0.1,26,19,13.6,1.8,3.7,1.8,3.7,0.0,0.0,0.7,0.8,1.8,2.8,4.6,0.3,0.3,1.0,0.5,1.2,4.4,0.505,0.505,,0.505,0.818,0.545
19,19,Emeka Okafor,2004-05,CHA,NBA,22,0.1,73,73,35.6,6.1,13.7,6.1,13.7,0.0,0.0,2.9,4.7,3.8,7.1,10.9,0.9,0.8,1.7,1.7,2.9,15.1,0.447,0.447,0.0,0.447,0.609,0.479
20,20,Arinze Onuaku,2014-15,MIN,NBA,27,0.1,6,1,11.3,2.0,2.3,2.0,2.3,0.0,0.0,0.5,1.3,1.2,2.3,3.5,0.7,0.2,0.5,0.3,1.0,4.5,0.857,0.857,,0.857,0.375,0.7709999999999999
21,21,Travis Outlaw,2007-08,POR,NBA,23,0.1,82,6,26.7,5.1,11.8,4.6,10.5,0.5,1.2,2.7,3.6,1.2,3.4,4.6,1.3,0.7,0.8,1.3,2.1,13.3,0.433,0.43700000000000006,0.396,0.45299999999999996,0.741,0.499
22,22,Larry Owens,2010-11,TOT,NBA,28,0.1,12,0,11.9,1.3,2.7,0.8,1.6,0.5,1.1,0.3,0.8,0.1,1.2,1.3,0.7,0.8,0.4,0.4,1.5,3.3,0.469,0.474,0.462,0.563,0.444,0.556
23,23,Scott Padgett,2000-01,UTA,NBA,24,0.1,27,0,4.7,0.7,1.6,0.5,1.3,0.2,0.3,0.6,0.7,0.7,0.7,1.4,0.2,0.2,0.1,0.4,0.8,2.1,0.419,0.382,0.556,0.47700000000000004,0.75,0.541
24,24,Jannero Pargo,2011-12,ATL,NBA,32,0.1,50,0,13.4,2.1,5.1,1.0,2.3,1.1,2.8,0.4,0.4,0.2,1.3,1.5,1.9,0.4,0.0,1.0,1.3,5.6,0.415,0.452,0.384,0.52,0.95,0.539
25,25,Jabari Parker,2014-15,MIL,NBA,19,0.1,25,25,29.5,5.2,10.5,5.0,9.9,0.2,0.6,1.8,2.6,2.0,3.5,5.5,1.7,1.2,0.2,1.9,1.7,12.3,0.49,0.506,0.25,0.498,0.6970000000000001,0.527
26,26,Tony Parker,2009-10,SAS,NBA,27,0.1,56,50,30.9,6.2,12.8,6.1,12.2,0.2,0.6,3.3,4.4,0.1,2.3,2.4,5.7,0.5,0.1,2.7,1.7,16.0,0.48700000000000004,0.49700000000000005,0.294,0.494,0.7559999999999999,0.542
27,27,Cherokee Parks,2002-03,LAC,NBA,30,0.1,30,18,21.6,2.7,5.4,2.7,5.4,0.0,0.1,0.8,1.3,1.5,2.9,4.4,0.7,0.5,0.7,0.6,1.7,6.3,0.503,0.503,0.5,0.506,0.605,0.523
28,28,Chandler Parsons,2017-18,MEM,NBA,29,0.1,36,8,19.2,3.0,6.5,1.6,3.1,1.4,3.4,0.5,0.8,0.4,2.1,2.5,1.9,0.5,0.3,1.0,1.5,7.9,0.462,0.504,0.42100000000000004,0.5710000000000001,0.63,0.578
29,29,Cameron Payne,2015-16,OKC,NBA,21,0.1,57,1,12.2,2.0,4.9,1.4,2.9,0.6,1.9,0.3,0.4,0.2,1.3,1.5,1.9,0.6,0.1,0.8,1.4,5.0,0.41,0.467,0.324,0.475,0.792,0.49
30,30,Gary Payton,2018-19,WAS,NBA,26,0.1,3,0,5.3,1.7,2.7,1.3,2.0,0.3,0.7,0.0,0.0,0.3,0.3,0.7,1.3,1.0,0.3,0.3,0.7,3.7,0.625,0.667,0.5,0.688,,0.688
31,31,Will Perdue,2000-01,POR,NBA,35,0.1,13,0,4.5,0.5,0.7,0.5,0.7,0.0,0.0,0.2,0.3,0.5,0.9,1.4,0.2,0.2,0.2,0.0,0.6,1.1,0.667,0.667,,0.667,0.5,0.6509999999999999
32,32,Wesley Person,2004-05,TOT,NBA,33,0.1,41,3,16.3,2.6,5.5,1.6,3.3,1.0,2.2,0.2,0.3,0.1,2.0,2.0,1.0,0.5,0.1,0.4,0.7,6.4,0.473,0.48200000000000004,0.461,0.564,0.6920000000000001,0.57
33,33,Wesley Person,2000-01,CLE,NBA,29,0.1,44,22,21.8,2.9,6.6,2.1,4.7,0.8,1.9,0.5,0.7,0.3,2.7,3.0,1.5,0.6,0.3,0.9,1.4,7.1,0.43799999999999994,0.452,0.405,0.49700000000000005,0.8,0.514
34,34,Mickael Pietrus,2011-12,BOS,NBA,29,0.1,42,6,21.9,2.5,6.4,1.0,2.1,1.5,4.3,0.5,0.7,0.4,2.7,3.1,0.6,0.5,0.2,0.8,1.9,6.9,0.385,0.489,0.335,0.498,0.645,0.509
35,35,Scottie Pippen,2003-04,CHI,NBA,38,0.1,23,6,17.9,2.3,6.1,1.7,4.0,0.6,2.1,0.7,1.2,0.9,2.1,3.0,2.2,0.9,0.4,1.3,1.7,5.9,0.379,0.435,0.271,0.425,0.63,0.44799999999999995
36,36,Miles Plumlee,2018-19,ATL,NBA,30,0.1,18,0,9.6,1.8,2.7,1.8,2.7,0.0,0.0,0.9,1.7,0.9,1.3,2.2,0.9,0.3,0.2,0.6,0.8,4.4,0.667,0.667,,0.667,0.5329999999999999,0.654
37,37,Scot Pollard,2003-04,IND,NBA,28,0.1,61,3,11.1,0.8,1.9,0.8,1.9,0.0,0.0,0.2,0.3,1.1,1.6,2.7,0.2,0.4,0.4,0.4,1.8,1.7,0.41200000000000003,0.41200000000000003,,0.41200000000000003,0.5710000000000001,0.43
38,38,Quincy Pondexter,2018-19,SAS,NBA,30,0.1,52,0,5.6,0.6,1.1,0.4,0.8,0.1,0.3,0.7,0.8,0.2,0.7,0.9,0.5,0.2,0.0,0.3,0.5,1.9,0.5,0.575,0.33299999999999996,0.552,0.81,0.6409999999999999
39,39,Mark Pope,2000-01,MIL,NBA,28,0.1,63,45,15.0,1.0,2.3,0.9,1.9,0.1,0.4,0.3,0.6,0.9,1.4,2.3,0.6,0.3,0.4,0.3,2.2,2.4,0.43700000000000006,0.483,0.20800000000000002,0.45399999999999996,0.629,0.48
40,40,Dwight Powell,2014-15,TOT,NBA,23,0.1,29,0,8.1,1.1,2.3,1.0,1.9,0.1,0.4,0.9,1.1,0.6,1.1,1.7,0.3,0.3,0.2,0.4,1.4,3.1,0.46299999999999997,0.5,0.273,0.485,0.758,0.552
41,41,A.J. Price,2012-13,WAS,NBA,26,0.1,57,22,22.4,2.8,7.2,1.6,3.7,1.2,3.5,0.9,1.1,0.4,1.6,2.0,3.6,0.6,0.1,1.1,1.3,7.7,0.39,0.42700000000000005,0.35,0.475,0.79,0.501
42,42,Ronnie Price,2011-12,PHO,NBA,28,0.1,36,8,14.4,1.4,3.6,1.0,2.4,0.4,1.2,0.6,0.7,0.5,1.1,1.6,1.9,0.9,0.1,1.3,2.0,3.6,0.377,0.419,0.295,0.42700000000000005,0.8,0.465
43,43,Ronnie Price,2007-08,UTA,NBA,24,0.1,61,3,9.6,1.4,3.3,1.0,2.1,0.4,1.2,0.4,0.6,0.1,0.6,0.8,1.3,0.5,0.0,0.5,1.4,3.7,0.431,0.48100000000000004,0.34700000000000003,0.495,0.684,0.516
44,44,Joel Przybilla,2002-03,MIL,NBA,23,0.1,32,17,17.1,0.6,1.4,0.6,1.4,0.0,0.0,0.4,0.8,1.5,3.0,4.5,0.4,0.3,1.4,0.6,2.7,1.5,0.391,0.391,,0.391,0.5,0.424
45,45,Chris Quinn,2007-08,MIA,NBA,24,0.1,60,25,22.3,2.6,6.2,1.6,3.6,1.1,2.7,1.4,1.6,0.2,1.8,2.0,3.0,0.8,0.1,0.9,1.5,7.8,0.424,0.439,0.40299999999999997,0.509,0.867,0.5589999999999999
46,46,Ivan Rabb,2017-18,MEM,NBA,20,0.1,36,5,14.3,2.4,4.2,2.4,4.2,0.0,0.0,0.8,1.0,1.5,2.9,4.4,0.9,0.3,0.4,1.0,1.5,5.6,0.5660000000000001,0.5660000000000001,,0.5660000000000001,0.8059999999999999,0.599
47,47,Anthony Randolph,2011-12,MIN,NBA,22,0.1,34,5,15.2,2.8,5.9,2.8,5.9,0.0,0.0,1.9,2.5,1.2,2.4,3.6,0.6,0.4,1.0,1.2,1.6,7.4,0.47,0.47200000000000003,0.0,0.47,0.762,0.532
48,48,Anthony Randolph,2009-10,GSW,NBA,20,0.1,33,8,22.7,4.2,9.4,4.1,9.2,0.0,0.2,3.3,4.1,2.2,4.3,6.5,1.3,0.8,1.5,1.5,2.8,11.6,0.44299999999999995,0.447,0.2,0.445,0.8009999999999999,0.521
49,49,Zach Randolph,2017-18,SAC,NBA,36,0.1,59,57,25.6,6.1,12.9,5.3,10.4,0.9,2.5,1.4,1.8,1.6,5.1,6.7,2.2,0.7,0.2,2.0,2.0,14.5,0.473,0.503,0.34700000000000003,0.507,0.785,0.529
50,50,Zeljko Rebraca,2004-05,LAC,NBA,32,0.1,58,2,16.0,2.3,4.0,2.3,4.0,0.0,0.0,1.3,1.5,0.8,2.3,3.2,0.4,0.2,0.7,0.8,2.2,5.8,0.568,0.568,,0.568,0.8590000000000001,0.625
